Gene dn_damaging_DD dn_lof_DD X1 X2 BF qvalue
TNS4 0 0 0.746853841829831 0.251115984529328 0.187546937790609 0.960561602670647
ST3GAL3 0 0 0.607421581223347 0.308718104722129 0.187522039322591 0.960564003294948
MCM9 0 0 0.99653013892135 0.188173115907926 0.187520181336989 0.960566403583396
ACP2 0 0 0.415163236724903 0.451523605470693 0.187456001504911 0.960568803664909
ETS2 0 0 0.586150404254255 0.319792354743144 0.187446418010114 0.960571203426664
ADAT1 0 0 0.547587773932116 0.342306327678287 0.187442759976231 0.960573602856479
PRG4 0 0 0.62037471894834 0.302143563370863 0.187442228208249 0.960576001947964
NRF1 0 0 0.460024239369317 0.407399610878363 0.187413696113674 0.960578400759063
FUCA1 0 0 0.447281637950804 0.4189935962283 0.187408142011892 0.960580799242347
LMAN2L 0 0 0.44093048060356 0.424966293065967 0.18738059184189 0.960583197443341
ANKDD1A 0 0 0.650430394145673 0.288076479185304 0.187373697900595 0.96058559531942
TXNDC16 0 0 0.684981487825124 0.273422415199702 0.187289292768231 0.960587993030816
PRMT2 0 0 0.530148584206114 0.353256764443572 0.187278573530993 0.960590390425316
ETS1 0 0 0.510397613876485 0.366895842961384 0.187262762788692 0.960592787513508
TEKT2 0 0 0.451298162097337 0.414723433917357 0.187163923505599 0.960595184466981
TOE1 0 0 0.443722255398896 0.421803326584505 0.187163523406834 0.960597581082417
KIFC2 0 0 0.996273590998506 0.18784538411552 0.187145395385262 0.960599977396507
COQ6 0 0 0.507526855197684 0.368721223194333 0.187135922852463 0.960602373391435
CLCC1 0 0 0.571452369428428 0.327455432349371 0.187125182698258 0.960604769069889
TLR5 0 0 0.510794473342682 0.366290794941746 0.187099313692542 0.960607164463178
RAVER1 0 0 0.564023402091606 0.331600065487745 0.187030197070197 0.96060955966067
EED 0 0 0.571354619803273 0.327220400829879 0.18695888770803 0.960611954666936
ARMC5 0 0 0.694940894935058 0.268981697937571 0.186926381885887 0.960614349401896
GCOM1 0 0 0.724033167893973 0.258077085898219 0.186856370063732 0.960616743943043
TMPRSS2 0 0 0.54680410149377 0.341688072838673 0.186836439659688 0.960619138187029
CHKB 0 0 0.480091499590954 0.389071604767348 0.186789970181015 0.9606215321887
DAB2 0 0 0.528063158731385 0.353701747481048 0.186776862023653 0.960623925879245
WBSCR22 0 0 0.50067275808828 0.37302591124102 0.186763911819435 0.960626319258404
TNNT3 0 0 0.515079823553933 0.362575788690642 0.186755473263704 0.960628712316931
HSF4 0 0 0.535654286882175 0.3486176891301 0.186738559665495 0.960631105072385
MICU1 0 0 0.669112220502256 0.279037217127159 0.186707211954724 0.960633497554615
ESRRA 0 0 0.355798706356242 0.524694363560828 0.186685575787354 0.960635889743642
RASSF2 0 0 0.48570700600492 0.384262257864572 0.186638870788092 0.960638281691251
CAMK2B 0 0 0.999980729074914 0.186599257884291 0.186595661943972 0.96064067339028
PSMD6 0 0 0.454153167822101 0.410838820641774 0.186583751858758 0.960643064776213
GTF2IP1 0 0 0.999980729074914 0.186519679114049 0.186516084707286 0.960645455964137
OTOP3 0 0 0.519079950943614 0.359180903551065 0.18644360579517 0.960647846964019
SLC2A7 0 0 0.45225524834838 0.41221006404577 0.186424164886721 0.960650237666502
HS3ST2 0 0 0.380634129592522 0.489726869270031 0.186406760622669 0.96065262806745
CPE 0 0 0.499449775832274 0.373189159550379 0.186389242080471 0.960655018167162
DEPDC7 0 0 0.570343170268879 0.326752547233918 0.186361083682825 0.960657407987642
PSMC3 0 0 0.421144267828677 0.442360247271145 0.186297482453519 0.960659797602035
DAO 0 0 0.476685650470038 0.390715530874379 0.1862484869836 0.96066218698027
MRI1 0 0 0.351866111851914 0.529301322397599 0.186243198310119 0.960664576032282
SCAF1 0 0 0.975695974750237 0.190797390368516 0.186160245775411 0.960666964918256
LSR 0 0 0.573736457433905 0.324467274830403 0.186158704814429 0.960669353470397
HNRPLL 0 0 0.604469259564558 0.307836828092956 0.186077899544051 0.960671741852168
KLHL28 0 0 0.455715986397745 0.408280734877549 0.186060057821918 0.960674129933825
TTF1 0 0 0.867342920347689 0.214481275582836 0.186028815923914 0.960676517743049
FGFRL1 0 0 0.439280194509767 0.423414751657081 0.185997714466227 0.960678905279608
KCNA1 0 0 0.294076930813803 0.632170499499554 0.185906760243858 0.960681292666905
CHST1 0 0 0.376974247411938 0.49309027208626 0.185882334225866 0.96068367976788
FAM161B 0 0 0.62072700826307 0.29944954884582 0.185876422580792 0.960686066544446
ZNF622 0 0 0.477166629554148 0.389410970253014 0.185813920187041 0.960688453113267
CYP26A1 0 0 0.441851162143834 0.420489957954767 0.185793976592125 0.960690839386709
KATNAL1 0 0 0.473177627681327 0.392509159525648 0.185726552947538 0.960693225462645
FAF2 0 0 0.59727264937914 0.310909437531873 0.18569770347164 0.960695611261659
FLOT1 0 0 0.538866272631909 0.344601693249581 0.185694229984046 0.960697996731538
RIN1 0 0 0.599331817157587 0.309706512063249 0.185616966660405 0.960700382024335
TSEN2 0 0 0.609464612385304 0.304506739217918 0.185586081786161 0.96070276704457
CELF2 0 0 0.511618485501104 0.362510057118638 0.185466846401957 0.960705151974248
PAX5 0 0 0.349210172654549 0.531092098394116 0.185462763375676 0.960707536576263
SP3 0 0 0.593710769847979 0.312197889971973 0.185355249600175 0.960709921063658
RORB 0 0 0.499293438982078 0.371193560048476 0.185334509124604 0.960712305257796
VANGL1 0 0 0.432435384406756 0.428563483502087 0.185326014730924 0.960714689133525
DTX1 0 0 0.44234569113888 0.418804063811367 0.18525617305841 0.960717072817208
ALAD 0 0 0.424208129531459 0.436463400848448 0.18515132288286 0.960719456380953
PRSS36 0 0 0.999980729074914 0.18514724556891 0.185143677610211 0.960721839624698
ADAMTSL5 0 0 0.551890800816654 0.335469205802087 0.185142368639441 0.96072422253547
FOXJ3 0 0 0.782983846878994 0.236409087584404 0.185104496833989 0.960726605188588
SLC25A24 0 0 0.544302679187599 0.340028202012183 0.185078261354573 0.960728987560161
CHST6 0 0 0.339377034695822 0.545177228855828 0.185020631312776 0.960731369714854
ZNF862 0 0 0.783144215857807 0.236089689672608 0.184892274890767 0.960733751798245
STK25 0 0 0.543432166477936 0.340227352676587 0.18489048736009 0.960736133549929
USP3 0 0 0.551059064241322 0.33544319112748 0.184849011008832 0.96073851505163
SNTB1 0 0 0.431483146298586 0.428345492847654 0.184823860956724 0.960740896269816
LRRC8A 0 0 0.415365703765164 0.444792452179425 0.18475152992894 0.960743277301602
PLD4 0 0 0.493160324256433 0.374548833364312 0.184712624111813 0.960745658078275
PLD3 0 0 0.499919988853343 0.369359409174065 0.184650151717176 0.96074803864836
PYROXD2 0 0 0.626326546703289 0.294767699745469 0.184620835461251 0.960750418943709
C16orf58 0 0 0.493012221294793 0.374418999994262 0.184593142882146 0.960752798961041
KLHL26 0 0 0.380628081758784 0.484963846650182 0.18459085867282 0.960755178648163
PIGB 0 0 0.571655127177206 0.322897682806031 0.184586115929707 0.9607575580102
CRTC3 0 0 0.664218506964517 0.277841627599809 0.184547551056937 0.960759937116766
GLP1R 0 0 0.565352677023581 0.326397008005597 0.184529422248452 0.960762315925896
APMAP 0 0 0.513869620652398 0.359056424158526 0.184508188475148 0.960764694444037
CCDC47 0 0 0.539198262265551 0.342150072241598 0.184486724386702 0.960767072671725
VRK3 0 0 0.530196145352052 0.347956314725958 0.184485096818608 0.960769450568244
DHH 0 0 0.303446098108728 0.607669533524717 0.184394948887626 0.960771828315614
AGBL4 0 0 0.59560765840382 0.309538012000317 0.184363210514482 0.960774205793817
SPG20 0 0 0.525726037830372 0.350613104573244 0.184326438278698 0.960776583013256
R3HCC1L 0 0 0.605346376679677 0.304339766534343 0.184230974951103 0.960778960094597
DHPS 0 0 0.358660619370354 0.513656416984487 0.184228328659213 0.960781336847141
IDH3A 0 0 0.386458120536841 0.476647510273968 0.184204300979042 0.960783713314891
GFRA2 0 0 0.390914008514813 0.471193888213189 0.184196291629098 0.960786089464994
TBX18 0 0 0.515665256276901 0.357096435831498 0.184142225098617 0.960788465392143
ACTR3 0 0 0.470254127810453 0.391453088656683 0.184082430784956 0.96079084110815
CENPT 0 0 0.578837977417009 0.318020501576486 0.184082343909676 0.960793216490409
PIGR 0 0 0.575619352733375 0.319734625351323 0.184045438091177 0.96079559161462
KCNAB1 0 0 0.577071902807896 0.318862814881442 0.184006771318316 0.960797966484453
CYP2W1 0 0 0.384753092804798 0.478236464898681 0.184002958961801 0.960800341028379
CRTC2 0 0 0.673703694905838 0.273096298865453 0.183985985610765 0.960802715273495
SAMD3 0 0 0.857664297356511 0.214468233128817 0.183941746471719 0.960805089275854
SPAG6 0 0 0.585967606295124 0.31391067212671 0.183941485136582 0.960807462945204
DUSP27 0 0 0.714189888815554 0.257404333312594 0.183835572189163 0.960809836498543
THRB 0 0 0.467482924441686 0.393237365994428 0.183831753854821 0.960812209726286
FBXW8 0 0 0.59884091626621 0.306958954843359 0.183819581774515 0.960814582645652
LRWD1 0 0 0.544768333414291 0.337385557994181 0.183796968146541 0.960816955278141
PRLR 0 0 0.504409333058772 0.364303899794104 0.183758287125854 0.960819327656793
PRCP 0 0 0.479022086942659 0.383573815728272 0.183740329706716 0.960821699739128
NADKD1 0 0 0.679239103751822 0.270435553284561 0.183690402835633 0.960824071590819
WIPI2 0 0 0.447458360863796 0.410404331038852 0.183638849258047 0.960826443215256
LRRC71 0 0 0.726559497537373 0.252658406282598 0.183571364717278 0.960828814645177
PPARD 0 0 0.373351913032913 0.491676721090951 0.183568444413056 0.960831185748141
UVRAG 0 0 0.675924677146915 0.271544907260652 0.183543903771045 0.960833556568579
PINK1 0 0 0.527622877859439 0.347768751975804 0.183490749747059 0.960835927165254
RIOK1 0 0 0.517884021019906 0.354037827809452 0.183350533859112 0.960838297716825
TJAP1 0 0 0.474865104191606 0.386095504885183 0.183343282155213 0.960840667950541
SLC16A1 0 0 0.438923448048609 0.41761180115329 0.183299611707992 0.960843037941171
RTN4 0 0 0.599087395264051 0.305963809122364 0.183299061452184 0.960845407600324
SCRN2 0 0 0.39881142639516 0.459555483756806 0.18327597798477 0.960847776974283
DIDO1 1 0 5.88512905727852 0.0311384500117578 0.183253796962811 0.960850146061257
ACADM 0 0 0.491557478782937 0.372659112097468 0.183183373588119 0.960852514960239
OS9 0 0 0.654236115072878 0.279985558621066 0.183176664148756 0.960854883540619
SKIL 0 0 0.556610555249526 0.329071152257288 0.18316447677453 0.960857251813695
FMO4 0 0 0.502999413444216 0.364057925282344 0.183120922876737 0.960859619843844
NCLN 0 0 0.607575190129106 0.301279249826021 0.183049797494999 0.96086198768764
LMBRD1 0 0 0.624410505149009 0.293128161311285 0.183032303277779 0.96086435523518
DMC1 0 0 0.467070472346922 0.391767695634248 0.182983122650153 0.96086672255148
CWC27 0 0 0.471925619537375 0.387676055947019 0.182954262882603 0.960869089594935
RCC1 0 0 0.479777009139587 0.381325943877386 0.182951420860822 0.960871456312279
GOLGA6L10 0 0 0.999980729074914 0.182937869605606 0.182934344223626 0.960873822732752
ROBO4 0 0 0.935209961919815 0.195556372358184 0.182886267546275 0.960876188919945
TPH1 0 0 0.436853779364799 0.418535737506073 0.182838918728761 0.960878554872416
ABHD17A 0 0 0.299201837131087 0.610898564421674 0.182781972775709 0.96088092060988
SPATS2 0 0 0.629579983000543 0.290219929971931 0.182716658578147 0.960883286149527
NEU1 0 0 0.455357393698577 0.401248846152342 0.182711628808491 0.960885651367893
RBFOX2 0 0 0.5673670510227 0.322032600214178 0.18271068671669 0.96088801625667
TMC8 0 0 0.645268265536803 0.283142864069209 0.182703104797061 0.960890380829529
SLC2A8 0 0 0.380088886010375 0.480684684749844 0.182702906348817 0.960892745071413
KCTD19 0 0 0.873749626551786 0.20909656366927 0.182698044419287 0.960895108991944
TRAF5 0 0 0.562086197189952 0.324955930077265 0.182653242991453 0.960897472672985
CPA4 0 0 0.481329276455902 0.379378747698224 0.182606098132332 0.960899836119388
BMP4 0 0 0.374890875996999 0.486970052278069 0.18256062948283 0.960902199327769
PWP1 0 0 0.616389672649151 0.296160738876309 0.182550420887499 0.960904562225978
CPN1 0 0 0.376040174576111 0.485406384821784 0.182532301688743 0.960906924830279
ADAP2 0 0 0.492965508015836 0.370122111907321 0.182457434924287 0.960909287256914
NOL11 0 0 0.689899090728036 0.26443758900629 0.182435252209753 0.960911649398066
APCDD1 0 0 0.375499842812219 0.485606554352242 0.18234518482785 0.96091401139276
PANK2 0 0 0.511979658320677 0.356128717609741 0.182330659160016 0.960916373086399
ZDHHC17 0 0 0.684373262086197 0.266309710897177 0.182255245571933 0.96091873460367
ITGBL1 0 0 0.544408295205797 0.334756824708513 0.182244392248067 0.960921095812479
NETO2 0 0 0.688053634628288 0.26485484789892 0.182234340745775 0.96092345671125
SLC7A6 0 0 0.372120657467875 0.489706237695815 0.182229807137486 0.960925817288756
IL12RB1 0 0 0.999050558030614 0.182381351765319 0.18220819125552 0.960928177580018
CCDC170 0 0 0.637678203672847 0.285613890419997 0.182129752587037 0.960930537701362
ZMYND11 0 0 0.999980729074914 0.182079418835984 0.182075909997144 0.960932897602502
DDX59 0 0 0.508425443872214 0.358096769720313 0.182065509094256 0.960935257194609
MAG 0 0 0.623263155258102 0.292115793660526 0.182065011257584 0.960937616457491
SCNN1B 0 0 0.562231852219203 0.323643082638115 0.18196244980956 0.960939975599992
NOSTRIN 0 0 0.691910690963046 0.262972716419428 0.181953633922196 0.96094233443039
KATNAL2 0 0 0.523435425615092 0.347574744366511 0.181932934250541 0.960944692973056
SLC39A12 0 0 0.511308859817825 0.355751356267843 0.181898820351956 0.960947051255485
LRRC1 0 0 0.621835730275834 0.292460651048834 0.181862482521897 0.960949409282278
GATA5 0 0 0.358661250731621 0.506993198587623 0.181838814717862 0.960951767027582
PCDHGC3 0 0 0.682708209918263 0.266311038593814 0.181812732439857 0.960954124496393
WDR49 0 0 0.735870323492567 0.247067105841061 0.181809351099634 0.960956481642355
FNDC7 0 0 0.613174430139401 0.296497807196747 0.181804873965448 0.960958838467776
ZBTB41 0 0 0.839147905161549 0.216643799672165 0.181796190661135 0.960961194981323
PELI2 0 0 0.387450159197055 0.469200798087209 0.181791923914274 0.960963551174032
METTL16 0 0 0.601541755378173 0.302184534408141 0.181776615276009 0.96096590706854
B3GNTL1 0 0 0.556197292288731 0.326782133320181 0.18175533772102 0.96096826267711
PPM1H 0 0 0.466722476667158 0.389375239194516 0.181730175989732 0.96097061800774
SIGLEC10 0 0 0.746570495163123 0.243376838121708 0.181697966547759 0.96097297307489
CCDC50 0 0 0.662577194489718 0.274194552351721 0.181675057241567 0.960975327859611
HPSE2 0 0 0.511499375436963 0.355146880905838 0.181657407771721 0.960977682351217
B4GALT3 0 0 0.52404585678413 0.34661647310172 0.181642926622084 0.960980036543294
LGI1 0 0 0.444438705137348 0.408632511510516 0.181612104292756 0.96098239046929
HTR3A 0 0 0.465744054076857 0.389924096322066 0.181604829403294 0.960984744081159
OGFR 0 0 0.599269079441592 0.30302987799138 0.181596436027193 0.960987097381248
MKNK1 0 0 0.532669765723756 0.340842900654067 0.181556708040007 0.960989450433629
HHAT 0 0 0.619856763586269 0.292838641120356 0.181518012337865 0.960991803236245
FAM160A1 0 0 0.711677550583869 0.2550062857733 0.181482248842632 0.960994155783159
YTHDF2 0 0 0.415155876237642 0.437125367105473 0.181475164806373 0.960996508015857
ANXA4 0 0 0.501104726418353 0.361949073364713 0.181374391385801 0.960998860125722
SNX4 0 0 0.652301379424665 0.277880797183521 0.181262027318436 0.961001212136448
TRIT1 0 0 0.480314430191568 0.37738041432657 0.181261258672724 0.961003563820205
WNT3A 0 0 0.31575384918138 0.574056334698004 0.181260497327849 0.961005915177045
TRMT6 0 0 0.528481071408614 0.342962350606643 0.181249110501415 0.96100826622873
DDX18 0 0 0.574815303157926 0.314985623089804 0.181058556426754 0.961010617341066
PDIA6 0 0 0.43151993651316 0.419309167060414 0.180940265149296 0.961012968366541
TPH2 0 0 0.516609510205755 0.350190552213216 0.180911769657552 0.961015319121891
BLK 0 0 0.509614902970275 0.354956638298312 0.180891192785049 0.961017669591011
ZNF184 0 0 0.536451062747919 0.337165816429653 0.180872960545957 0.961020019769176
EIF4A1 0 0 0.597359961675517 0.302758688445052 0.180855918526466 0.961022369654019
CEL 0 0 0.442661266157293 0.408460129943659 0.180809478295632 0.96102471930559
KRT75 0 0 0.41638992996985 0.434097514451197 0.18075383364242 0.961027068742717
KIF19 0 0 0.999980729074914 0.180755652449239 0.180752169120602 0.961029417855313
SNX18 0 0 0.453608438899655 0.398396462184319 0.180715997274574 0.961031766713844
GALE 0 0 0.365946038258589 0.493719491502564 0.180674691926408 0.961034115328836
RAE1 0 0 0.484376946638327 0.372981058390368 0.180663426217058 0.961036463639065
FAM63A 0 0 0.574661052182616 0.314338309995048 0.180637983963059 0.961038811673509
C2 0 0 0.904280516998037 0.199720058624043 0.180602957867428 0.961041159451774
CASP7 0 0 0.685366119029843 0.263481132434986 0.180581041174554 0.961043506947178
LRRC6 0 0 0.536266192504848 0.336709692465357 0.180566024757875 0.961045854145708
EOMES 0 0 0.524671147467134 0.344133136563459 0.180556727642214 0.961048201035764
SLC29A4 0 0 0.379495557011401 0.475557219449746 0.180471851885875 0.961050547771516
AGXT2L1 0 0 0.44153383726446 0.408636809298865 0.180426978457234 0.961052894271437
SLC24A3 0 0 0.594182253285737 0.303637532736974 0.180416033383777 0.961055240466405
CAP1 0 0 0.512197040805004 0.3522340440542 0.180413235035341 0.961057586339878
LPPR4 0 0 0.563874216108296 0.319943151440688 0.180407693717836 0.961059931897513
BECN1 0 0 0.485283744990876 0.371581179458445 0.180322306335721 0.961062277302127
MOCS1 0 0 0.410270245729841 0.439423092795759 0.180282220260683 0.961064622461423
HEATR3 0 0 0.584839388048715 0.308192979547474 0.180243393559455 0.961066967372883
ZNF337 0 0 0.999980729074914 0.180208619216369 0.180205146429568 0.961069312035379
PCDHGC4 0 0 0.682708209918263 0.263828930041524 0.1801181765533 0.96107165654825
STON2 0 0 0.48672510848243 0.369951042608042 0.180064461346588 0.961074000843766
FAM126B 0 0 0.554939475023602 0.324251993162542 0.179940230860978 0.961076345065649
