Gene yMis3 yLoF t.case t.control bfAll BF qvalue
LGI1 0 0 0 0 0.722127210040374 0.727012539295925 0.94118301551692
TMPRSS3 0 0 0 1 0.56191910857785 0.727011841085188 0.941184839181424
PICK1 0 0 0 0 0.722088260137625 0.726973325889604 0.941186662705744
HEXDC 0 0 0 2 0.444260907144583 0.726905426040293 0.941188486187563
PRMT3 0 0 1 1 1.68335426666931 0.726857667762693 0.941190309559961
TGM4 0 0 0 3 0.356534855201906 0.726738159318746 0.941192133061372
ACTR2 0 0 0 0 0.721837998032384 0.726721370713159 0.941193956350481
STRADA 0 0 0 1 0.561680209760576 0.726702753413443 0.941195779433409
OIT3 0 0 0 2 0.44412814764455 0.726688203234099 0.941197602296692
CCDC78 0 0 0 1 0.561648484961099 0.726661707817157 0.941199424980057
CTH 0 0 0 0 0.721743319990715 0.726626052156357 0.941201247513972
CEL 0 0 0 1 0.561589157875501 0.726584950338957 0.941203069916557
ARHGAP40 0 0 0 0 0.721569800682592 0.72645135895679 0.941204892495013
AGXT2L1 0 0 0 0 0.721557065122769 0.72643853723846 0.941206714848238
PDE7A 0 0 0 0 0.721486270217375 0.726367263391935 0.941208537170385
HTRA2 0 0 0 1 0.561391289247015 0.726328947591067 0.941210359352024
AIRE 0 0 0 0 0.721414542532394 0.72629505045539 0.941212181378516
MAPK13 0 0 0 0 0.721394040117172 0.726274409337392 0.941214003205888
ZNF408 0 0 0 2 0.443856835077371 0.726244278112479 0.941215824865686
TMPRSS11A 0 0 0 0 0.72136279491832 0.726242952758769 0.941217646262326
SEC14L3 0 0 0 0 0.721290370352824 0.726170038227179 0.941219467633492
RMDN2 0 0 0 4 0.290031167599963 0.726159501501239 0.941221288772154
BACE1 0 0 0 0 0.72125579145652 0.726135225398001 0.941223109723963
KCTD1 0 0 0 0 0.721214227160501 0.726093379911537 0.941224930547265
TSHZ1 0 0 0 0 0.721124958268409 0.726003507098247 0.941226751401461
TRMT11 0 0 0 0 0.721093104944438 0.725971438280422 0.941228572094744
TNIP2 0 0 0 0 0.721074141800522 0.725952346847195 0.941230392584093
ARSK 0 0 0 0 0.721055087245074 0.725933163384021 0.941232212869859
NEU1 0 0 0 1 0.561041675488557 0.725876616751403 0.941234033076035
RAD52 0 0 0 0 0.720978031721674 0.725855586565207 0.941235853084824
LSM14A 0 0 0 0 0.720918693087405 0.725795846493682 0.941237673024671
N4BP1 0 0 0 2 0.443564539239246 0.725766019892309 0.941239492796376
SLC7A10 0 0 0 0 0.720873822023958 0.725750671868874 0.941241312351958
ARHGAP15 0 0 0 1 0.560859117194522 0.725640422538704 0.941243132006182
COG8 0 0 0 1 0.560835258466778 0.725609554078602 0.9412449514958
GABPA 0 0 0 0 0.720715614228534 0.725591393767331 0.94124677077871
SSBP3 0 0 0 0 0.720710354394545 0.725586098349554 0.941248589812303
ANXA8 0 0 0 0 0.72062555359859 0.72550072385993 0.941250408862123
CYP3A5 0 0 1 0 2.24573591579882 0.725491610599033 0.941252227675353
PLA2G3 0 0 0 1 0.560701680637198 0.725436730869125 0.941254046403756
NLRP4 0 0 0 0 0.720538733267958 0.725413316173088 0.941255864943056
RHCG 0 0 0 0 0.720529356450785 0.725403875919945 0.941257683246977
C14orf159 0 0 0 3 0.355871041678072 0.725385083703826 0.941259501346566
GOT1 0 0 0 0 0.72051068121464 0.725385074342241 0.941261319179621
CTSF 0 0 0 1 0.560653142875383 0.725373932635286 0.941263136783091
ARRB1 0 0 0 0 0.720476063663534 0.725350222596754 0.941264954198671
C10orf12 0 0 0 1 0.560622786106153 0.725334656998721 0.941266771399418
KATNAL1 0 0 0 0 0.720428680250701 0.725302518626034 0.941268588440285
SLC22A15 0 0 0 2 0.443251005091424 0.725253011275895 0.941270405378847
AGPAT6 0 0 0 0 0.720343023624451 0.725216282516258 0.941272222172796
CHRNA3 0 0 0 2 0.443228358442346 0.725215956536593 0.94127403870159
FAM198B 0 0 0 1 0.560529308814069 0.72521371592877 0.941275854971626
NR6A1 0 0 0 0 0.720328699699791 0.725201861687496 0.941277671014802
EXOSC9 0 0 0 1 0.560518179021121 0.725199316184859 0.941279486800339
CCNB2 0 0 0 1 0.560504427751608 0.725181524770377 0.94128130237878
PCDHA11 0 0 0 1 0.56048514689174 0.725156579163054 0.941283117773857
SELE 0 0 0 1 0.560476256577259 0.725145076859963 0.941284932941103
DAO 0 0 0 1 0.560465250719091 0.72513083746307 0.941286747889628
CPB2 0 0 0 1 0.560453112827225 0.725115133439168 0.94128856262433
KCNA6 0 0 0 1 0.560425201967842 0.725079022324673 0.941290377212806
CPA5 0 0 0 0 0.720180554260665 0.725052714016024 0.941292191622642
SLC2A2 0 0 0 0 0.72017090633171 0.725043000816977 0.941294005798953
CHKB 0 0 0 1 0.560364782338987 0.725000851312261 0.941295819849136
RANBP3L 0 0 0 1 0.560328933257235 0.724954469712973 0.941297633787225
LCMT2 0 0 0 1 0.560303607612669 0.724921703353543 0.941299447568191
FAM189B 0 0 0 0 0.7200265198364 0.724897637519298 0.941301261163283
ZBTB47 0 0 0 0 0.720006999177184 0.724877984799074 0.94130307455794
SLC19A1 0 0 0 0 0.719966201943287 0.724836911564054 0.941304887823071
PNLIPRP1 0 0 0 1 0.560206273174664 0.724795771902032 0.941306700958925
ZNF317 0 0 0 0 0.719917174310037 0.72478755224945 0.941308513856638
DDX52 0 0 0 1 0.560184477871741 0.724767573104263 0.941310326555157
KIAA0895L 0 0 0 0 0.719884187673289 0.72475434245177 0.941312139032207
FAM20A 0 0 0 1 0.560125327555758 0.724691044330874 0.941313951453415
ADNP2 0 0 0 0 0.719809200087719 0.724678847560783 0.941315763649807
CYP4V2 0 0 1 3 0.985939052344302 0.724672885371447 0.941317575600818
SHC1 0 0 0 0 0.719784983525244 0.724654467168612 0.941319387347686
JPH1 0 0 0 0 0.719771256468614 0.724640647245807 0.941321198875254
ZNF622 0 0 0 0 0.719752083595808 0.724621344664834 0.941323010201695
NARF 0 0 0 0 0.719749218442284 0.724618460127997 0.94132482127278
MIER3 0 0 0 0 0.719720407254484 0.724589454026978 0.941326632174908
THRB 0 0 0 0 0.719704084644242 0.724573020991143 0.941328442866561
LACE1 0 0 0 0 0.719702295966681 0.724571220212836 0.941330253299424
TFAP2B 0 0 0 0 0.719663194213699 0.724531853928985 0.9413320635977
ENO2 0 0 0 1 0.559974000934148 0.724495257705891 0.941333873752265
SIRT2 0 0 1 0 2.24251643175564 0.724451546784161 0.941335683786659
SLC41A1 0 0 0 0 0.719567237848845 0.724435248400895 0.941337493610337
RTEL1-TNFRSF6B 0 0 1 0 2.24240260225713 0.724414773828966 0.941339303237142
ACTR3 0 0 0 0 0.719411113500841 0.724278067841694 0.9413411130511
TTLL10 0 0 0 0 0.719408421025183 0.724275357150921 0.941342922609536
WIZ 0 0 0 0 0.719403415869206 0.724270318134103 0.941344731920197
SNX18 0 0 0 0 0.719396923637123 0.724263781980823 0.941346540988081
PRPF38A 0 0 0 1 0.559770233115145 0.724231622575877 0.941348349897867
FAM149A 0 0 0 0 0.719332839998128 0.724199264803704 0.941350158650246
GRM6 0 0 0 1 0.559731455596193 0.724181452159858 0.94135196719722
KPTN 0 0 0 0 0.719294150935347 0.724160314001982 0.941353775549816
GBP3 0 0 1 1 1.67703230252801 0.724127898870663 0.941355583745309
CDS2 0 0 0 1 0.559687705407485 0.724124848095759 0.94135739168679
RRNAD1 0 0 0 1 0.559673923420221 0.724107016938603 0.941359199423106
EOGT 0 0 0 1 0.559635574188019 0.724057400640666 0.941361007059226
NUTM2A 0 0 0 0 0.719179787865826 0.724045177244334 0.941362814471747
CORO6 0 0 0 0 0.719154791153576 0.724020011424524 0.941364621703435
KBTBD2 0 0 0 0 0.719141589355301 0.724006720313549 0.941366428715139
AGK 0 0 0 0 0.719105273518592 0.72397015879323 0.941368235583703
GCC1 0 0 0 1 0.559555754320846 0.7239541295689 0.941370042241403
FAM227B 0 0 0 2 0.442455300232966 0.723951068724035 0.941371848645496
SPNS3 0 0 0 1 0.559549179771007 0.723945623405806 0.941373654803904
CASS4 0 0 0 0 0.719070473506902 0.723935123352779 0.941375460733357
SLC25A27 0 0 0 1 0.559539915794146 0.723933637657732 0.941377266404169
KIAA1715 0 0 0 2 0.442429840143024 0.723909410596505 0.941379071891411
DNTTIP2 0 0 0 3 0.355146194415998 0.72390760076677 0.941380877121183
SLC27A6 0 0 0 3 0.355117961240926 0.723850052043596 0.941382682277378
DMC1 0 0 0 1 0.559457538727568 0.723827058077287 0.941384487246054
RASSF2 0 0 0 1 0.559434387007884 0.723797104345344 0.941386292050202
SCLY 0 0 1 0 2.24014799957214 0.723686417782431 0.941388096956077
MSTO1 0 0 0 1 0.559340438590025 0.723675553732113 0.941389901634516
SMARCB1 0 0 0 0 0.718732982634302 0.723595349289612 0.941391706314187
SP140L 0 0 0 1 0.559269673834856 0.723583998178735 0.941393510768093
PCDHGB1 0 0 0 0 0.71870444164699 0.72356661521704 0.941395315016168
FAM194B 0 0 0 0 0.718665039878449 0.723526946887968 0.941397119131918
GAB2 0 0 0 0 0.718663364344313 0.723525260018522 0.941398922990181
PARVA 0 0 0 1 0.559206002336112 0.72350161989186 0.941400726663367
M1AP 0 0 0 1 0.559203971889744 0.723498992897104 0.941402530082266
DBF4 0 0 0 0 0.7186296788768 0.723491346662352 0.941404333263474
SPOCK2 0 0 0 0 0.71862523356899 0.723486871281182 0.941406136196594
KANK3 0 0 0 0 0.718605313268855 0.72346681621639 0.941407938933014
HNRNPH3 0 0 0 0 0.718562199571535 0.723423410846628 0.941409741549711
SLC26A6 0 0 0 1 0.559144302354599 0.723421792357132 0.941411543909044
TMC4 0 0 0 0 0.718549822531164 0.723410950073202 0.941413346041456
USP30 0 0 0 0 0.718546738100834 0.723407844776109 0.941415147921511
KCNC1 0 0 0 0 0.718524664687036 0.723385622031428 0.941416949612231
SLC22A2 0 0 0 2 0.442055174452966 0.723296377762253 0.941418751334399
GTF2F1 0 0 0 0 0.718428385963812 0.723288691964151 0.941420552819409
SLITRK5 0 0 0 0 0.718425679765923 0.723285967458314 0.941422354050975
MMP11 0 0 0 0 0.718339819720241 0.723199526552933 0.94142415530482
ASAH1 0 0 1 0 2.23858899200309 0.723182775789511 0.941425956351475
PRKCSH 0 0 0 0 0.718316280520175 0.723175828105659 0.94142775715871
CYTH3 0 0 0 0 0.718313116883715 0.72317264306659 0.941429557714191
TRAF2 0 0 0 0 0.718299257145331 0.723158689564415 0.94143135805342
SMG9 0 0 0 0 0.718299253948253 0.723158686345708 0.941433158130525
ADAM2 0 0 0 1 0.558807851404794 0.72298649158035 0.94143495851233
HGD 0 0 0 1 0.558805843677261 0.722983893979258 0.941436758640582
SH3RF2 0 0 0 2 0.441848011731168 0.722957415445005 0.941438558593929
PRKRIR 0 0 0 1 0.558719605347285 0.722872318690055 0.941440358565312
CWC27 0 0 0 0 0.718000920121769 0.722858334233595 0.941442158320726
HTR3A 0 0 0 0 0.717880527247679 0.72273712687859 0.941443958213023
FAM63B 0 0 0 0 0.7178382325929 0.722694546092349 0.941445757983481
TJAP1 0 0 0 2 0.441673944952991 0.722672605137558 0.941447557564224
PPM1H 0 0 0 0 0.717813241181969 0.722669385609724 0.941449356893707
C15orf39 0 0 0 1 0.558538456407551 0.722637947902203 0.941451156064805
DUOXA1 0 0 0 0 0.717679592998966 0.722534833271097 0.941452955313318
METTL25 0 0 0 1 0.558449946725042 0.722523433933463 0.941454754337576
RAB11FIP3 0 0 0 1 0.558432703039042 0.722501124024946 0.941456553173511
GRAMD3 0 0 0 0 0.717627918997157 0.722482809684742 0.941458351808025
FASTKD2 0 0 0 0 0.717621843598654 0.722476693185002 0.941460150201052
SIRT5 0 0 0 0 0.71762081882723 0.722475661480802 0.941461948335925
SLC6A16 0 0 0 5 0.238037343919105 0.722450894537328 0.941463746290737
NECAB3 0 0 0 0 0.717577738752936 0.722432289961532 0.94146554404527
TBX1 0 0 0 0 0.717542703819791 0.722397018010336 0.941467341654358
GSK3A 0 0 0 0 0.717526045649799 0.722380247144625 0.941469139057218
GALK2 0 0 0 1 0.558315329935911 0.722349266516456 0.941470936300602
YBX2 0 0 0 0 0.717459485651566 0.722313236855222 0.941472733401139
PPARA 0 0 0 1 0.558285186007244 0.722310266253352 0.941474530250213
RAB3IP 0 0 0 0 0.717375650594338 0.722228834637732 0.94147632710572
OPTN 0 0 0 3 0.354309424715357 0.722201982190787 0.941478123788312
FAM117B 0 0 1 0 2.2354884640229 0.722181141081606 0.941479920278276
GPAA1 0 0 0 1 0.558117118913425 0.72209282077866 0.941481716797361
PDLIM2 0 0 0 0 0.717166542067426 0.722018311451477 0.941483513300188
DUSP13 0 0 0 0 0.717117507495938 0.721968945151696 0.941485309704164
SPATA7 0 0 0 2 0.441183489466245 0.721870115544589 0.941487106171795
LRRC36 0 0 0 1 0.557828209859233 0.721719029782433 0.941488902874717
NFIC 0 0 0 0 0.716800242956642 0.721649534256864 0.941490699544899
ASB15 0 0 0 0 0.716791911831327 0.721641146769886 0.941492495981655
KCNJ3 0 0 0 0 0.716718936391272 0.721567677636965 0.941494292398767
CES4A 0 0 0 0 0.71670862293494 0.72155729440812 0.941496088589077
NASP 0 0 0 0 0.716695897057189 0.721544482437362 0.94149788456061
PRRT4 0 0 0 0 0.716663540213801 0.721511906693715 0.941499680378304
IRX6 0 0 0 1 0.55766697831034 0.721510428146695 0.941501475940098
NLRC4 0 0 0 2 0.44095465731546 0.721495697428156 0.941503271289552
RAD51AP2 0 0 0 2 0.440949446386748 0.72148717123939 0.941505066406347
ACBD5 0 0 0 0 0.716579446119 0.721427243686212 0.941506861459252
POLM 0 0 0 0 0.71657613683589 0.721423912015167 0.941508656262525
PATL2 0 0 0 0 0.716552474479229 0.721400089578119 0.941510450883469
RNF214 0 0 0 3 0.353914688421472 0.721397376628529 0.941512245252849
IMP4 0 0 0 0 0.716530260047545 0.721377724861538 0.941514039426305
CHAF1A 0 0 0 1 0.557562391522044 0.721375113592783 0.941515833347963
RCC1 0 0 0 0 0.716510095234828 0.721357423629991 0.941517627067354
GLP2R 0 0 0 0 0.71650108099222 0.721348348404301 0.941519420556257
GPR115 0 0 2 1 5.48672858497026 0.72134503676487 0.941521213795816
SLITRK1 0 0 0 0 0.716485522083135 0.721332684236207 0.941523006815741
CES2 0 0 0 0 0.71647775032463 0.721324859900263 0.941524799601227
RPS6KL1 0 0 0 1 0.557437434846393 0.721213444446042 0.941526592492091
ASCC1 0 0 0 1 0.557429549966886 0.72120324297633 0.941528385156366
GTF2H2 0 0 0 0 0.716354119418014 0.721200392606822 0.941530177569993
ZP2 0 0 0 2 0.44075605591609 0.721170743257083 0.941531969820906
WBSCR22 0 0 0 0 0.716313830269872 0.721159830894855 0.941533761847703
PDHX 0 0 0 1 0.557381929937264 0.721141632105869 0.941535553674323
DPF2 0 0 0 0 0.716245581636047 0.721091120545916 0.941537345406746
LOXL1 0 0 0 0 0.716234558786497 0.721080023124672 0.941539136915784
FKTN 0 0 0 0 0.716180189832052 0.721025286353809 0.941540928344536
CPE 0 0 0 0 0.716179373061739 0.721024464057888 0.9415427195163
ATG4B 0 0 0 0 0.716148126820083 0.720993006429406 0.94154451053154
AGAP5 0 0 0 0 0.716092355164493 0.720936857467856 0.941546301471214
TRIM25 0 0 0 0 0.716022071133581 0.720866097951977 0.941548092383219
KLHL6 0 0 0 0 0.7160113661676 0.720855320564845 0.941549883071007
MRPL38 0 0 0 0 0.716011185384105 0.720855138558315 0.941551673499908
KIN 0 0 0 1 0.557114060163756 0.720795061764629 0.941553463866222
CLHC1 0 0 1 0 2.2310875045702 0.720759398151344 0.941555254089978
CPA4 0 0 0 0 0.715885539401138 0.720728642556144 0.941557044155131
CDC14B 0 0 1 0 2.23095343335828 0.720716086050939 0.941558834002099
DHCR7 0 0 0 1 0.557007847836425 0.720657644085713 0.941560623781229
CERS4 0 0 1 2 1.26930089784337 0.720632482701873 0.941562413383531
DOK7 0 0 0 0 0.715727347613578 0.720569380570762 0.941564202933305
PLD4 0 0 0 0 0.715724761923543 0.720566777388036 0.941565992232437
PMEL 0 0 0 0 0.715696841495862 0.720538668073301 0.941567781364504
RPN1 0 0 0 1 0.556907511952618 0.720527829358825 0.941569570272991
C7orf31 0 0 0 3 0.353477311609332 0.720505855323541 0.941571358994407
COMMD3-BMI1 0 0 0 0 0.715662765780968 0.720504361829651 0.941573147461741
CCNA1 0 0 0 1 0.556879978459243 0.720492206481076 0.941574935709951
GRSF1 0 0 0 1 0.556878201001599 0.720489906803534 0.941576723706822
SCARB2 0 0 0 1 0.556875494214107 0.720486404757549 0.941578511456345
TACC3 0 0 0 0 0.715640523385993 0.720481968960603 0.941580298961629
C16orf58 0 0 0 1 0.556869784354903 0.720479017332582 0.941582086217871
C14orf39 0 0 0 0 0.715627559438615 0.720468917309632 0.941583873248518
CCDC61 0 0 0 0 0.715603924667308 0.720445122644558 0.941585660098431
CCDC154 0 0 0 0 0.715583658166818 0.7204247190373 0.941587446756554
PGAP2 0 0 0 0 0.715581495813658 0.720422542055405 0.941589233163295
IDH3B 0 0 0 2 0.440288119560708 0.720405099757287 0.94159101936865
APPBP2 0 0 0 0 0.715480252701285 0.720320614013934 0.941592805591986
GBP7 0 0 0 0 0.715447860237224 0.720288002408633 0.941594591663613
COQ6 0 0 0 1 0.556717109024467 0.720281485745964 0.94159637749821
ZNF384 0 0 0 0 0.715437996617271 0.720278072059396 0.941598163085679
ZSWIM2 0 0 0 1 0.556694564933258 0.720252318164713 0.941599948499138
RABGEF1 0 0 0 1 0.556689182488935 0.720245354349643 0.941601733677175
LRP10 0 0 0 0 0.715375574979378 0.720215228127136 0.941603518695583
PCDHGA11 0 0 0 1 0.556665829829633 0.720215140641701 0.941605303456177
CHAF1B 0 0 0 0 0.715330755561604 0.720170105497393 0.94160708810597
GTF2H2C 0 0 0 0 0.715170351709559 0.720008616482484 0.941608873025714
TLR10 0 0 0 1 0.556474439378628 0.719967519370192 0.941610657821779
ENTPD6 0 0 0 0 0.715106878894661 0.719944714261804 0.941612442434398
ANKRD55 0 0 0 2 0.439995203162422 0.719925826168579 0.941614226850808
LPP 0 0 0 2 0.439974389719986 0.719891770945627 0.941616011120624
ETS1 0 0 0 0 0.715053713828098 0.719891189523356 0.94161779513448
CCNK 0 0 0 0 0.714980761494976 0.71981774365369 0.941619579130548
LRRC8E 0 0 0 0 0.714925816407072 0.719762426851714 0.941621363049595
ABHD12 0 0 0 1 0.556313170842988 0.719758869880942 0.94162314672251
TLR5 0 0 0 1 0.556241287725352 0.719665867388416 0.941624930441592
SLC18A2 0 0 0 0 0.714813057637081 0.719648905246991 0.941626713958402
C11orf82 0 0 1 2 1.26749743136615 0.71960858322527 0.941628497349299
TRIT1 0 0 1 1 1.66656220269528 0.719607001222231 0.941630280487759
SOX30 0 0 0 0 0.714738853315313 0.719574198918736 0.941632063475816
TBCCD1 0 0 0 0 0.714674701207623 0.719509612809717 0.941633846417315
ANGPTL2 0 0 0 1 0.556099624726933 0.719482583574568 0.941635629189607
SLITRK3 0 0 0 0 0.714636609119537 0.71947126302134 0.941637411741429
ARSA 0 0 0 0 0.714615236404902 0.719449745716186 0.941639194106126
ACADM 0 0 1 3 0.978745318640482 0.719385435049497 0.941640976423471
NLK 0 0 0 0 0.714545296585631 0.719379332740606 0.941642758503422
FAR1 0 0 0 0 0.714505485570546 0.719339252396358 0.941644540456962
MCU 0 0 0 0 0.714505049848819 0.71933881372689 0.941646322154705
CNOT6 0 0 0 3 0.352887192557512 0.719302993871874 0.941648103712204
EBNA1BP2 0 0 0 1 0.555956408074116 0.719297289640176 0.941649885031188
PLD3 0 0 0 2 0.439597149088293 0.719274524958661 0.941651666167391
BIRC2 0 0 0 1 0.555922705225913 0.719253684841286 0.941653447114574
SETMAR 0 0 0 0 0.714370087420047 0.719202938251369 0.941655227970374
ACOXL 0 0 0 0 0.714345391040439 0.71917807479601 0.94165700865035
ZKSCAN8 0 0 0 0 0.714321933146284 0.719154458204696 0.941658789150471
FBXO9 0 0 0 0 0.714311750100981 0.719144206269136 0.941660569427172
ZNF208 0 0 0 3 0.352799445547512 0.7191241359016 0.941662349512532
POM121C 0 0 0 0 0.714270314621535 0.719102490470714 0.941664129411733
TBC1D3G 0 0 0 0 0.714190419373219 0.7190220547157 0.941665909316594
PI4K2A 0 0 0 0 0.714058392840529 0.718889134998162 0.941667689398312
KANK4 0 0 0 0 0.714016553506047 0.718847012612547 0.941669469360703
SLC17A6 0 0 0 0 0.713993516980849 0.718823820240832 0.941671249142052
TBC1D3B 0 0 0 0 0.713986235162821 0.718816489159907 0.941673028690671
CMAS 0 0 0 1 0.555573921569507 0.718802427988986 0.941674808028559
PACSIN3 0 0 0 0 0.713883487314788 0.71871304620295 0.941676587401363
SHCBP1 0 0 0 0 0.713825995760242 0.718655165706996 0.941678366706367
POFUT2 0 0 0 0 0.713818618777309 0.718647738817356 0.94168014577909
FOXJ2 0 0 0 0 0.713814234724366 0.718643325105453 0.941681924609759
TNNT3 0 0 0 0 0.713755690711049 0.718584385030643 0.941683703376176
ANGPT1 0 0 0 0 0.713700654524918 0.718528976514144 0.941685482066843
SPNS1 0 0 0 0 0.713699087099272 0.718527398484563 0.941687260506322
ULK3 0 0 0 0 0.713653000111467 0.718480999709435 0.941689038840746
TLE6 0 0 1 1 1.66390743426712 0.718460695405119 0.941690816985097
ERI2 0 0 0 0 0.713601318252819 0.718428968213088 0.941692594976641
ADAP2 0 0 1 1 1.66382005131952 0.718422964211661 0.941694372731592
BRE 0 0 0 0 0.71356794699847 0.718395371195794 0.941696150320342
DPH2 0 0 0 1 0.555240206708543 0.718370667168321 0.941697927733518
ZNF131 0 0 0 0 0.713510374941547 0.71833740965285 0.941699704999022
RAE1 0 0 0 0 0.713433460548754 0.718259974919418 0.941701482260799
SLC22A3 0 0 0 0 0.713428553497954 0.718255034671478 0.941703259282709
HYAL2 0 0 0 1 0.555119674856059 0.718214722864868 0.941705036180013
SLC1A1 0 0 0 1 0.555093752728937 0.718181184775353 0.941706812930678
RBM45 0 0 0 2 0.438914986555071 0.718158361823742 0.941708589499839
USP1 0 0 0 0 0.713312410855152 0.718138106301392 0.941710365879176
