Gene mut_lof mut_mis3 dn_lof dn_mis3 cc_case1 cc_case2 cc_control1 cc_control2
G17277 9.8279567003107e-07 4.80648e-06 0 0 0 10 0 6
G17278 1.51412884301256e-06 3.66401e-06 0 0 0 0 0 0
G17279 1.3897516024071e-06 3.64379e-06 0 0 0 0 0 0
G17280 1.74821282610694e-07 1.04146e-10 0 0 0 0 0 0
G17281 1.89653845130153e-07 1.04146e-10 0 0 0 0 0 0
G17282 2.56964998614241e-06 6.24503e-06 0 0 0 0 0 0
G17283 2.37939873780327e-06 7.92874e-06 0 0 0 0 0 0
G17284 3.34901503805042e-06 5.38367e-06 0 0 0 0 0 0
G17285 3.97316063679204e-06 1.13741e-05 0 0 0 0 0 0
G17286 4.7133317199619e-06 1.58875e-06 0 0 0 0 0 0
G17287 4.72677722744386e-06 9.45876e-06 0 0 0 0 0 0
G17288 4.78693821277367e-06 5.60994e-06 0 0 0 0 0 0
G17289 3.53966884948204e-06 9.89603e-06 0 0 0 0 1 0
G17290 4.18162089883105e-06 1.04136e-05 0 0 0 3 0 2
G17291 3.18381975845686e-06 6.78779e-06 0 0 0 0 0 0
G17292 1.89705334985171e-06 1.58866e-06 0 0 0 0 0 0
G17293 5.58540636593615e-07 1.04146e-10 0 0 0 2 0 1
G17294 7.9274896957267e-06 1.56362e-05 0 0 0 0 0 0
G17295 6.6028635566514e-07 2.53578e-06 0 0 0 0 0 0
G17296 1.66826643087381e-07 1.04146e-10 0 0 0 0 0 0
G17297 3.34651136671966e-07 2.57761e-06 0 0 0 0 0 0
G17298 1.18142448089651e-06 4.47914e-06 0 0 0 0 0 0
G17299 8.47898444306895e-07 3.79978e-06 0 0 0 0 0 0
G17300 1.59392686448918e-06 6.79e-06 0 0 0 0 0 0
G17301 1.37299923445216e-06 1.78925e-06 0 0 8 0 22 0
G17302 1.89760228620418e-06 6.01335e-06 0 0 0 0 0 0
G17303 8.0680153828689e-07 6.59385e-07 0 0 0 39 0 18
G17304 3.64986137525372e-07 1.60624e-07 0 0 0 0 1 0
G17305 3.08002977760825e-07 4.67295e-07 0 0 0 0 0 0
G17306 9.1059959789039e-07 2.53558e-06 0 0 0 0 2 0
G17307 8.16162810580815e-07 2.52544e-06 0 0 0 0 0 0
G17308 9.01506587087445e-07 2.46438e-06 0 0 0 0 4 0
G17309 3.35053957078429e-07 1.04146e-10 0 0 0 57 0 29
G17310 1.56582892142362e-07 1.04146e-10 0 0 0 0 0 0
G17311 1.7735862541195e-07 1.04146e-10 0 0 0 0 0 0
G17312 1.6387896439625e-06 3.56988e-06 0 0 0 0 0 0
G17313 3.41924176712801e-06 4.71111e-06 0 0 0 4 0 6
G17314 2.9444828024849e-06 6.88084e-06 0 0 0 0 0 0
G17315 1.91651952105588e-06 1.04146e-10 0 0 0 0 0 0
G17316 4.23517034508955e-06 9.72897e-06 0 0 3 0 5 0
G17317 4.18500615205161e-06 1.25189e-05 0 1 0 0 0 0
G17318 2.87035735969381e-06 1.19913e-05 0 0 0 4 0 3
G17319 1.99719263261324e-06 1.12514e-05 0 1 0 0 0 1
G17320 3.93383410148082e-06 1.04146e-10 0 0 0 0 0 0
G17321 3.94370344602726e-06 6.94051e-06 0 0 0 0 0 0
G17322 2.48241871011564e-06 1.55301e-06 0 0 0 0 0 0
G17323 1.79083054176271e-07 1.04146e-10 0 0 0 0 0 0
G17324 7.42388816252725e-07 2.43217e-06 0 0 0 0 0 0
G17325 2.04168918152886e-06 2.26722e-06 0 0 0 0 0 0
G17326 1.2309568680446e-06 1.93989e-06 0 0 0 0 0 0
G17327 5.9542521670526e-07 2.58395e-06 0 0 0 0 0 0
G17328 1.08315295021116e-06 2.59311e-06 0 0 0 0 0 0
G17329 7.6110144636808e-07 2.71826e-06 0 0 0 20 0 48
G17330 4.48111092484744e-07 2.9075e-06 0 0 0 1 0 4
G17331 1.06992046549266e-06 2.44785e-06 0 0 0 0 0 0
G17332 1.00684915903454e-06 2.07159e-06 0 0 0 0 1 0
G17333 1.30555703576439e-06 2.18221e-06 0 0 0 0 0 0
G17334 1.29305355741491e-06 8.00346e-07 0 0 0 0 0 2
G17335 1.41574271355278e-06 4.34254e-06 0 0 6 0 5 0
G17336 4.66971981179561e-07 1.04146e-10 0 0 0 0 0 0
G17337 4.79345608291744e-06 5.12854e-06 0 0 0 0 0 0
G17338 2.79129568644335e-06 8.21865e-06 0 0 0 0 0 0
G17339 9.87171107333285e-07 3.49474e-07 0 0 0 0 0 0
G17340 9.6995336550032e-07 1.60129e-06 0 0 0 0 0 0
G17341 8.87242947112075e-07 2.35961e-06 0 0 1 0 0 0
G17342 5.7723362639801e-07 9.97518e-07 0 0 0 14 0 17
G17343 4.85206302258629e-07 9.41305e-07 0 0 0 0 1 0
G17344 3.69199805654309e-07 3.72091e-06 0 0 0 0 0 0
G17345 8.8739323468269e-08 1.04146e-10 0 0 0 0 0 0
G17346 1.4411500733149e-06 1.04146e-10 0 0 0 6 0 16
G17347 1.4411500733149e-06 1.04146e-10 0 0 0 4 0 3
G17348 1.4411500733149e-06 1.04146e-10 0 0 0 0 0 0
G17349 4.1562110563804e-07 1.04146e-10 0 0 2 0 2 0
G17350 9.94640520944495e-07 1.04146e-10 0 0 0 0 1 0
G17351 2.35499030755825e-06 4.34868e-06 0 0 0 0 0 0
G17352 1.98071958529725e-06 4.70778e-06 0 0 0 0 0 0
G17353 3.48981333639472e-07 1.04146e-10 0 0 0 0 0 0
G17354 5.3734487888316e-07 1.36255e-06 0 0 3 0 4 0
G17355 2.76832228689525e-07 1.04146e-10 0 0 0 0 0 0
G17356 2.73004611623515e-06 7.91597e-06 0 0 0 0 0 0
G17357 2.5899681753271e-06 7.85912e-06 0 0 0 0 0 0
G17358 7.4540868540469e-07 9.98958e-07 0 0 0 0 0 0
G17359 1.00122609802098e-06 1.37625e-06 0 0 0 0 0 0
G17360 8.98916177537855e-07 1.35239e-06 0 0 0 0 0 0
G17361 2.34249388771355e-07 4.53266e-07 0 0 0 0 0 0
G17362 2.72856505371618e-07 1.04146e-10 0 0 0 0 0 1
G17363 9.2308983127087e-07 1.81113e-06 0 0 0 0 0 0
G17364 1.19212308223372e-06 4.56688e-06 0 0 0 0 0 0
G17365 1.43765866117489e-06 3.62724e-06 0 0 0 1 0 2
G17366 7.90586363770225e-07 1.04146e-10 0 0 0 0 0 0
G17367 6.16661102897775e-07 1.58439e-06 0 0 1 0 0 0
G17368 1.46606060562032e-06 5.81659e-06 0 0 14 0 10 0
G17369 1.08171831393052e-06 1.04146e-10 0 0 0 0 0 0
G17370 1.56520829398203e-06 3.8878e-06 1 1 0 0 0 0
G17371 1.66865987946074e-07 1.04146e-10 0 0 0 0 1 0
G17372 1.08348876458776e-06 1.04146e-10 0 0 0 0 0 0
G17373 8.03794847599555e-07 1.52006e-06 0 0 0 0 0 0
G17374 2.24090135724026e-06 9.19395e-06 0 0 0 0 0 0
G17375 1.49921803092299e-06 5.09607e-06 0 0 9 0 9 0
G17376 3.26155919966474e-06 6.45398e-06 0 0 0 0 0 0
G17377 4.07079050111918e-07 2.64452e-06 0 0 0 0 0 0
G17378 3.50477612244352e-07 1.49489e-06 0 0 0 0 0 0
G17379 3.17733958679443e-07 2.141e-06 0 0 0 0 0 0
G17380 7.00253747205195e-06 9.19222e-06 0 0 0 0 0 0
G17381 1.07730543437878e-06 2.04923e-06 0 0 0 0 0 0
G17382 5.6446262976005e-07 1.63625e-06 0 0 0 0 0 0
G17383 8.6648643732279e-08 1.04146e-10 0 0 0 0 0 0
G17384 6.9276331725056e-07 2.64913e-06 0 0 0 0 0 0
G17385 3.55985088394698e-07 8.53286e-07 0 0 0 0 0 0
G17386 8.24311371813215e-07 1.36659e-06 0 0 0 0 0 0
G17387 5.5393569674357e-07 1.04146e-10 0 0 0 0 0 0
G17388 9.06220248181155e-08 1.04146e-10 0 0 0 0 0 0
G17389 8.1141264032978e-07 1.1052e-06 0 0 0 0 0 0
G17390 9.0242435201514e-07 1.04146e-10 0 0 0 0 0 0
G17391 6.0443873384619e-07 8.67846e-07 0 0 0 0 0 0
G17392 5.61518983899195e-07 1.04146e-10 0 0 0 0 0 0
G17393 9.63382166216345e-07 3.91076e-06 0 0 0 0 0 0
G17394 6.6469768901817e-07 4.78156e-06 0 0 0 0 0 0
G17395 6.3666792088499e-07 6.10992e-07 0 0 0 0 1 0
G17396 3.83204315800251e-07 1.04146e-10 0 0 0 0 0 0
G17397 2.4224566333076e-06 1.04146e-10 0 0 0 0 1 0
G17398 2.35319753961917e-06 1.79522e-06 0 0 0 0 0 0
G17399 1.59125083328865e-07 1.04146e-10 0 0 0 0 0 0
G17400 1.04092386474526e-06 1.04146e-10 0 0 0 0 0 0
G17401 3.14164153451168e-07 1.04146e-10 0 0 0 0 1 0
G17402 3.64043485505544e-07 1.04146e-10 0 0 0 0 0 0
G17403 3.59974198836155e-07 1.04146e-10 0 0 0 0 0 1
G17404 2.3296977839317e-06 4.15141e-06 0 0 0 0 0 0
G17405 1.90948706251099e-06 1.97655e-06 0 0 0 0 0 0
G17406 1.22075912955056e-06 1.07388e-06 0 0 0 0 0 0
G17407 1.12894164453676e-06 3.4392e-06 0 0 2 0 10 0
G17408 1.30984963343302e-06 1.04146e-10 0 0 0 0 0 1
G17409 8.5558582490143e-07 1.04146e-10 0 0 0 0 0 0
G17410 8.61837087816145e-07 1.78974e-06 0 0 0 0 0 0
G17411 8.95673329229535e-07 1.60865e-06 0 0 0 0 0 0
G17412 1.17691599131059e-06 5.12076e-06 0 0 0 0 0 0
G17413 1.45155946587771e-06 4.58938e-06 0 0 0 0 0 0
G17414 2.03363301465293e-06 3.40106e-06 0 0 0 0 0 0
G17415 1.61567644746551e-06 1.12038e-06 0 0 0 0 0 0
G17416 2.49358893458885e-07 1.04146e-10 0 0 0 0 0 0
G17417 2.01722980550505e-06 8.03663e-07 0 0 0 0 0 0
G17418 1.11317634450356e-06 4.10812e-06 0 0 0 3 0 3
G17419 1.54081152113586e-06 3.15738e-06 0 0 1 0 0 0
G17420 1.35629456916489e-06 3.33229e-06 0 0 0 0 0 0
G17421 2.01435316937978e-06 3.4084e-06 0 0 0 0 0 0
G17422 1.49465321695908e-06 1.46184e-06 0 0 0 0 0 0
G17423 1.47242248055744e-06 2.28583e-06 0 0 0 15 0 18
G17424 2.47445112302134e-06 7.04513e-06 0 0 0 0 0 0
G17425 2.83647695294084e-06 4.69103e-06 0 0 0 0 0 0
G17426 1.10923095813194e-06 2.34577e-06 0 0 0 0 0 0
G17427 4.64373957334223e-07 1.81737e-06 0 0 0 0 0 0
G17428 1.03082245369977e-06 2.02985e-06 0 0 0 0 0 0
G17429 5.75828082310745e-06 5.47579e-06 0 0 0 0 0 0
G17430 2.11687690729683e-06 7.48884e-06 0 0 0 0 0 0
G17431 5.11864242634975e-07 1.27154e-06 0 0 0 0 0 0
G17432 3.02000249572325e-06 5.6323e-06 0 0 0 0 0 0
G17433 3.56949069083482e-06 6.79554e-06 0 0 0 0 0 0
G17434 1.59669876406734e-06 6.61887e-06 0 0 3 0 0 0
G17435 1.01935409104495e-06 1.91258e-06 0 0 0 0 0 0
G17436 5.1388932968477e-07 1.44936e-06 0 0 0 0 0 0
G17437 4.6642705721345e-08 1.04146e-10 0 0 0 0 0 0
G17438 3.89803902207062e-07 1.83485e-06 0 0 0 0 0 1
G17439 7.45724179504595e-07 2.74035e-06 0 0 0 0 0 0
G17440 3.33452127354333e-07 1.04146e-10 0 0 0 0 0 0
G17441 5.22603345776645e-07 1.26881e-06 0 0 0 0 0 0
G17442 6.1435712257413e-07 1.36746e-06 0 0 0 0 0 0
G17443 4.03501381029182e-06 7.55016e-06 0 0 0 0 0 0
G17444 3.02217918118498e-06 6.22828e-06 0 0 0 5 0 7
G17445 6.5989750279959e-07 5.10169e-07 0 0 9 0 15 0
G17446 1.17136930797477e-06 3.74846e-06 0 0 0 0 0 0
G17447 3.19733900144636e-06 1.3023e-06 0 0 0 0 0 0
G17448 5.887946666809e-07 1.04157e-07 0 0 0 0 0 0
G17449 5.1183647324903e-07 7.42675e-07 0 0 0 0 0 0
G17450 5.84187934005615e-07 8.71833e-07 0 0 0 0 0 0
G17451 6.59373430499e-07 4.21704e-07 0 0 0 1 0 1
G17452 1.84422385939728e-07 1.04146e-10 0 0 0 0 0 0
G17453 5.1117196316096e-07 1.04146e-10 0 0 0 0 0 0
G17454 2.9088349634121e-06 5.09142e-06 0 0 0 0 0 0
G17455 4.24294957473967e-07 1.04146e-10 0 0 0 0 0 0
G17456 6.39009399165535e-07 2.08606e-06 0 0 0 0 0 1
G17457 2.80830384947926e-06 4.30503e-06 0 0 0 0 0 0
G17458 1.1433444603308e-07 1.04146e-10 0 0 0 0 0 0
G17459 5.85467610229695e-07 2.98032e-06 0 0 0 0 0 0
G17460 1.49119295031227e-07 1.04146e-10 0 0 0 0 0 0
G17461 7.33499512972215e-07 1.04146e-10 0 0 0 0 0 0
G17462 7.47443998967145e-07 3.26754e-06 0 0 0 0 0 0
G17463 1.02807291687671e-06 2.81426e-06 0 0 0 0 0 0
G17464 1.17965296947347e-06 2.19791e-06 0 0 0 0 0 0
G17465 8.3166330946854e-07 1.77802e-06 0 0 0 0 0 0
G17466 6.216108698399e-07 1.0829e-06 0 0 0 0 0 0
G17467 9.4768469727864e-07 3.09663e-06 0 0 20 0 41 0
G17468 9.6620522176171e-07 5.44943e-07 0 0 0 0 0 0
G17469 1.24901436226388e-06 1.26068e-06 0 0 0 0 0 0
G17470 6.3208566087729e-07 1.04146e-10 0 0 0 0 0 0
G17471 1.12680542592883e-06 1.43081e-06 0 0 0 1 0 1
G17472 2.0195850083493e-06 4.94524e-06 0 0 7 0 9 1
G17473 1.06672661212172e-06 8.14485e-07 0 0 0 0 0 0
G17474 1.19429849735739e-06 1.04146e-10 0 0 0 12 0 8
G17475 1.95026465991704e-06 3.14791e-06 0 0 0 0 0 0
G17476 2.77211465296687e-06 4.56162e-06 0 0 3 0 0 0
G17477 1.40272889746729e-06 3.39049e-06 0 0 7 0 5 0
G17478 1.60817155768078e-06 1.16189e-06 0 0 0 0 0 0
G17479 1.13186220683517e-06 1.97324e-06 0 0 0 0 0 0
G17480 1.91418038610957e-06 1.46789e-06 0 0 0 0 0 2
G17481 1.16518246913512e-06 1.19932e-06 0 0 0 0 0 0
G17482 1.71349347991178e-06 6.10836e-06 0 0 0 0 0 0
G17483 8.5681107771281e-07 1.04146e-10 0 0 0 0 0 0
G17484 7.9353435605995e-07 7.77353e-07 0 0 0 0 0 0
G17485 2.74038062851162e-06 5.19007e-06 0 0 0 5 0 14
G17486 1.09661455668326e-06 1.04146e-10 0 0 0 0 0 0
G17487 1.11602903546194e-06 2.55689e-06 0 0 0 0 0 0
G17488 1.80963068299259e-06 3.66662e-06 0 0 0 0 0 0
G17489 3.3267684044854e-06 5.2917e-06 0 0 0 6 0 1
G17490 1.0907926297715e-06 9.01038e-07 0 0 1 0 0 0
G17491 1.79478068999086e-06 2.32332e-06 0 0 0 0 0 0
G17492 1.95612060279036e-06 2.99402e-06 0 0 0 0 0 0
G17493 1.27768422538307e-06 1.04146e-10 0 0 0 0 0 0
G17494 6.5144961643015e-07 1.9737e-07 0 0 0 0 0 0
G17495 1.63127172615375e-06 3.0396e-06 0 0 0 0 0 0
G17496 1.52396653150821e-06 4.99701e-07 0 0 1 0 8 0
G17497 9.0626756970073e-07 1.04146e-10 0 0 0 0 0 0
G17498 8.91078431884655e-07 1.04146e-10 0 0 0 0 0 0
G17499 7.29352438652975e-07 8.87122e-08 0 0 0 2 0 1
G17500 1.1385974047853e-06 3.36873e-06 0 0 0 0 0 0
G17501 1.95479148650046e-06 5.97589e-06 0 0 0 0 0 0
G17502 1.19136242544602e-06 1.21307e-06 0 0 0 0 0 0
G17503 7.67257629481495e-07 1.04146e-10 0 0 0 3 0 2
G17504 1.09781442506641e-06 1.04146e-10 0 0 0 0 0 0
G17505 9.94140431655505e-07 1.04146e-10 0 0 0 4 5 8
G17506 1.0969403252586e-06 1.04146e-10 0 0 0 0 0 0
G17507 2.118366588665e-06 1.04146e-10 1 0 5 0 9 0
G17508 2.21035965165409e-06 1.04146e-10 0 0 4 0 5 0
G17509 1.44950442174911e-06 8.01958e-07 0 0 0 0 0 0
G17510 1.11702465590129e-06 2.22114e-06 0 0 15 0 16 0
G17511 8.8764491426902e-07 1.04146e-10 0 0 2 0 1 0
G17512 1.86496362117543e-07 1.04146e-10 0 0 0 0 0 0
G17513 9.27854187651705e-07 1.04146e-10 0 0 0 0 0 0
G17514 5.5690016049589e-07 1.04146e-10 0 0 0 0 0 0
G17515 9.5218839594691e-07 1.96633e-06 0 0 0 6 0 4
G17516 1.37887005010805e-06 2.71808e-06 0 0 0 0 0 0
G17517 1.15744615718267e-06 5.77943e-07 0 0 0 2 0 6
G17518 1.10258986427648e-06 1.71222e-06 0 0 0 0 0 0
G17519 9.2808410913799e-07 1.06425e-06 0 0 0 0 0 1
G17520 1.59830275528856e-06 1.04146e-10 0 0 1 0 1 0
G17521 2.40680267515059e-06 1.04146e-10 0 0 0 0 0 0
G17522 1.22194206718447e-06 1.04146e-10 0 0 4 102 2 31
G17523 4.81003037164295e-07 1.04146e-10 0 0 0 0 0 0
G17524 9.44992679461825e-07 3.54619e-06 0 0 0 0 0 0
G17525 8.80601579648225e-07 1.85281e-06 0 0 0 0 0 0
G17526 7.7372916176048e-07 1.04146e-10 0 0 0 0 0 0
G17527 9.16307663384315e-07 1.04146e-10 0 0 0 0 0 0
G17528 1.15109609745147e-06 1.04146e-10 0 0 0 0 0 0
G17529 1.01718851259896e-06 1.75175e-06 0 0 0 0 1 0
G17530 3.00681877325436e-06 2.81419e-06 0 0 0 0 0 0
G17531 1.43505392598503e-06 6.53843e-06 0 0 0 0 0 0
G17532 1.377479461406e-06 1.23909e-06 0 0 0 0 0 0
G17533 9.64015097054155e-07 1.82225e-06 0 0 0 0 0 0
G17534 1.16544070801999e-06 3.10157e-06 0 0 0 0 0 0
G17535 1.6284659801201e-06 5.12181e-06 0 0 0 1 0 0
G17536 8.22314545557305e-07 2.61475e-06 0 0 0 0 0 0
G17537 7.13315822417645e-07 6.35993e-07 0 0 0 0 0 0
G17538 7.13315822417645e-07 6.35993e-07 0 0 0 0 0 2
G17539 8.5663063139922e-07 1.04146e-10 0 0 0 0 0 0
G17540 1.12417119186716e-06 1.23168e-06 0 0 1 0 1 0
G17541 1.33228875071743e-06 7.75401e-06 0 0 0 0 0 0
G17542 7.9702769458732e-07 1.3027e-06 0 0 0 0 0 0
G17543 7.25806171627455e-07 5.8599e-07 0 0 0 0 1 0
G17544 8.1702480725931e-06 2.70357e-05 0 0 0 0 0 0
G17545 7.6119204818572e-06 1.04146e-10 0 0 0 0 0 0
G17546 1.84769416218027e-06 6.35304e-06 0 1 0 0 0 0
G17547 4.99602037601504e-06 4.68242e-06 0 0 0 0 0 0
G17548 5.3875900593284e-06 1.05276e-05 0 0 13 0 31 0
G17549 1.24273123804369e-06 3.6432e-06 0 0 0 0 0 0
G17550 2.05818474777641e-06 3.58231e-06 0 0 0 0 0 0
G17551 1.22044051111484e-06 3.42435e-06 0 0 0 1 0 0
G17552 5.0529439751982e-07 1.04146e-10 0 0 0 0 0 0
G17553 1.33461297646008e-06 4.03449e-06 0 0 0 0 0 0
G17554 2.04727281849803e-06 7.57554e-06 0 0 0 0 0 0
G17555 1.48001652983233e-06 2.3609e-06 0 0 0 0 0 0
G17556 9.8493034606164e-07 1.37546e-06 0 0 0 0 0 0
G17557 7.7990840770289e-07 1.41886e-06 0 0 0 0 0 0
G17558 1.28684856006361e-06 4.02279e-06 0 0 0 0 0 0
G17559 3.62135419562351e-07 6.3769e-07 0 0 0 0 0 0
G17560 1.12785129375915e-06 2.89073e-06 0 0 0 0 0 1
G17561 1.22208231404694e-06 3.11598e-06 0 0 0 0 0 0
G17562 1.93379678359682e-06 3.11127e-06 1 0 0 12 0 4
G17563 1.56930880933576e-06 5.54437e-06 0 0 0 0 0 0
G17564 1.81977363435231e-06 3.64948e-06 0 0 0 0 0 0
G17565 1.11463762362197e-06 2.69113e-06 0 0 11 0 6 0
G17566 1.46641664935053e-06 3.50052e-06 0 0 0 0 0 0
G17567 5.098433970738e-07 4.94447e-06 0 0 0 0 1 0
G17568 1.28468934860767e-06 1.18573e-06 0 0 0 0 0 0
G17569 1.06196016364081e-06 3.87018e-06 0 0 0 6 0 12
G17570 1.19571916671284e-06 9.0656e-07 0 0 0 0 0 0
G17571 4.34774719867036e-07 1.04146e-10 0 0 0 0 0 0
G17572 9.1661108692303e-07 3.07137e-06 0 0 0 0 0 0
G17573 2.06697033326284e-06 1.04146e-10 0 0 0 0 0 0
G17574 1.43163420944285e-06 4.47096e-06 0 0 0 1 1 1
G17575 2.85194057191302e-06 6.40335e-06 0 0 0 0 0 0
G17576 2.20279132952141e-06 5.71318e-06 0 0 8 0 8 0
G17577 2.77303411069183e-07 1.04146e-10 0 0 0 0 0 0
G17578 1.93385817686917e-06 7.76914e-06 0 0 0 0 0 0
G17579 2.67384540041933e-06 8.28979e-06 0 0 0 2 0 0
G17580 2.54325998288279e-06 2.52142e-06 0 0 0 2 0 0
G17581 1.97253442538296e-06 7.28212e-06 0 0 2 0 1 0
G17582 2.13570977708555e-06 1.00921e-05 0 0 0 0 0 0
G17583 4.33622119505799e-06 1.34236e-05 0 0 0 0 0 0
G17584 3.79810528263032e-06 9.91014e-06 0 0 0 0 0 1
G17585 4.54296981273061e-06 1.73754e-05 0 0 0 0 0 0
G17586 3.07580107456136e-06 9.43226e-06 0 0 0 0 0 0
G17587 2.62188877561371e-06 9.60024e-06 0 0 0 0 0 0
G17588 5.5062749473773e-06 1.27667e-05 0 0 0 0 0 0
G17589 5.15265234108395e-06 9.21033e-06 0 0 0 0 0 0
G17590 3.3295048153667e-06 9.11073e-06 0 0 0 0 0 0
G17591 2.20246392035665e-06 7.993e-07 0 0 0 1 0 3
G17592 9.44717017148955e-07 2.14634e-06 0 0 0 0 0 0
G17593 2.05146569105495e-06 9.42781e-06 0 0 0 0 0 0
G17594 2.35678352305755e-06 4.63581e-06 0 0 0 19 0 40
G17595 2.02841351468253e-06 6.81277e-06 0 0 5 9 8 12
G17596 2.04879378755847e-06 8.86728e-06 0 0 0 0 0 0
G17597 1.97067135245698e-06 4.45328e-06 0 0 0 0 0 0
G17598 1.95277343883771e-06 4.53916e-06 0 0 0 0 0 0
G17599 9.8809789474221e-06 3.91178e-05 0 0 0 0 0 0
G17600 8.197848988867e-07 1.68085e-06 0 0 0 0 0 0
G17601 7.04959132577735e-07 2.42268e-06 0 0 1 0 4 0
G17602 2.47775880563501e-07 1.04146e-10 0 0 0 0 0 0
G17603 2.79260823146645e-06 5.91856e-06 0 0 0 4 0 4
G17604 4.21336815945264e-06 1.58481e-05 0 0 0 0 0 0
G17605 1.72671218102389e-06 1.07737e-06 0 0 0 0 0 0
G17606 9.54661314173585e-08 1.04146e-10 0 0 0 1 0 0
G17607 1.19434656649636e-06 2.85225e-06 0 0 0 4 0 4
G17608 6.18925767061575e-07 2.70188e-07 0 0 14 1 18 5
G17609 4.77711967024042e-07 1.43662e-07 0 0 0 0 2 0
G17610 1.63053337669275e-06 2.7085e-06 0 0 0 0 0 0
G17611 7.289978135013e-07 1.64327e-06 0 0 0 0 0 0
G17612 1.35831594469395e-06 2.57976e-06 0 0 0 0 0 0
G17613 8.7039011579054e-07 2.25496e-06 0 0 0 0 0 0
G17614 1.14821958689024e-06 2.03494e-06 0 0 0 0 0 0
G17615 3.04814295850313e-06 1.48014e-06 0 0 0 0 0 0
G17616 7.3812535538484e-07 1.04146e-10 0 0 1 0 0 0
G17617 2.03620562001101e-07 8.04013e-07 0 0 0 3 0 1
G17618 1.29301854651215e-06 6.71816e-06 0 0 0 0 0 0
G17619 1.15230014841365e-06 5.14357e-06 0 0 0 0 0 0
G17620 1.63847349069393e-06 4.09651e-06 0 0 0 0 0 2
G17621 1.21287136488872e-06 3.31467e-06 0 0 1 0 0 0
G17622 1.50524288879528e-06 1.04146e-10 0 0 0 0 0 0
G17623 3.92157850328407e-07 1.26514e-06 0 0 0 0 0 0
G17624 4.85081643600298e-07 1.04146e-10 0 0 0 0 0 0
G17625 9.13115916546305e-07 2.64604e-06 0 0 0 0 0 0
G17626 1.53748120908724e-06 1.04146e-10 0 0 0 0 1 0
G17627 7.4936664278789e-07 1.77923e-06 0 0 16 1 30 0
G17628 7.69299496205395e-07 1.04146e-10 0 0 0 0 0 0
G17629 1.88573493722299e-06 3.69815e-06 0 0 0 0 0 0
G17630 6.4878171485054e-07 1.57746e-06 0 0 3 0 6 0
G17631 7.379594057686e-07 1.04146e-10 0 0 0 0 0 0
G17632 7.52305170408465e-07 7.56299e-07 0 0 2 0 0 0
G17633 8.14211977713215e-07 1.43619e-06 0 0 22 0 28 0
G17634 7.9143007512846e-07 2.58297e-06 0 0 0 0 0 0
G17635 7.8457900038744e-07 1.10108e-06 0 0 0 0 0 0
G17636 4.83584281661028e-07 1.04146e-10 0 0 0 2 0 5
G17637 1.37947067072964e-06 1.50751e-06 0 0 0 11 0 18
G17638 7.2791068074651e-07 2.47134e-06 0 0 0 0 0 0
G17639 7.2301484584487e-07 1.04146e-10 0 0 0 1 0 0
G17640 8.8887548033211e-07 1.84672e-06 0 0 0 0 0 0
G17641 5.60182773181285e-07 1.61778e-06 0 0 0 0 0 0
G17642 5.3014957891724e-07 1.66767e-06 0 0 0 13 0 17
G17643 1.0409693362387e-06 1.2992e-07 0 0 0 0 0 0
G17644 8.64341847868105e-07 1.04146e-10 0 0 0 0 0 0
G17645 8.61020775136005e-07 1.46358e-06 0 0 0 0 0 0
G17646 8.1150176767999e-07 2.29784e-06 0 0 0 0 0 0
G17647 7.44916575650215e-07 1.09634e-06 0 0 2 0 1 0
G17648 8.29995159740575e-07 1.28918e-06 0 0 0 0 0 0
G17649 1.65449752504561e-06 4.15977e-06 0 0 0 4 0 1
G17650 6.0590252574622e-07 1.06742e-06 0 0 0 0 1 0
G17651 3.96693854612869e-07 4.44421e-07 0 0 0 0 0 0
G17652 9.01317460634995e-07 8.11468e-09 0 0 0 0 0 0
G17653 9.11454272160615e-07 1.04146e-10 0 0 0 0 0 0
G17654 8.8189232465276e-07 2.33841e-08 0 0 0 0 0 0
G17655 5.48709566401445e-07 1.04146e-10 0 0 0 0 0 0
G17656 2.18180055429669e-06 6.46877e-06 0 0 0 0 0 0
G17657 6.37904361712205e-07 4.26341e-06 0 0 0 0 0 0
G17658 9.6006222333426e-07 3.3339e-06 0 0 0 0 0 0
G17659 4.5369558335492e-07 1.04146e-10 0 0 0 0 0 0
G17660 6.98623537198745e-07 1.04146e-10 0 0 0 0 0 0
G17661 4.36632679262411e-07 2.63617e-06 0 0 0 0 0 0
G17662 3.23561500448194e-07 2.14832e-06 0 0 0 0 0 0
G17663 7.54376518910855e-07 1.08883e-06 0 0 0 0 0 0
G17664 5.55974819528715e-07 1.04146e-10 0 0 0 0 0 0
G17665 5.76015957152195e-07 3.02729e-06 0 0 0 0 0 0
G17666 1.03319380058255e-06 3.92916e-06 0 0 0 0 0 0
G17667 3.02679609013462e-07 1.04146e-10 0 0 0 0 0 0
G17668 1.3875365794957e-06 2.99041e-06 0 0 0 0 0 0
G17669 2.54028800004036e-07 1.04146e-10 0 0 0 0 0 0
G17670 2.79723472479467e-06 6.96367e-06 0 0 0 0 0 0
G17671 2.61137853730789e-06 4.30956e-06 0 0 4 10 7 16
G17672 8.2796297409289e-07 2.02548e-06 0 0 0 0 0 0
G17673 1.98574051731625e-06 7.62501e-07 0 0 0 0 0 0
G17674 2.84038629497642e-06 2.96753e-06 0 0 2 0 0 0
